,date,countryName,confirmedCount,nowconfirmedCount,curedCount,deadCount,countryShortEnglishName,countryEnglishName,deadRate,curedRate
16180,2020-04-05,加纳,214,206,3,5,Ghana,Ghana,2.336448598130841,1.4018691588785046
16181,2020-04-05,波黑,624,573,30,21,Bosnia and Herz.,Bosnia and Herzegovina,3.3653846153846154,4.807692307692308
16182,2020-04-05,摩纳哥,66,62,3,1,Monaco,Monaco,1.5151515151515151,4.545454545454546
16183,2020-04-05,圣其茨和尼维斯,8,8,0,0,not value,not value,0.0,0.0
16184,2020-04-05,多米尼克,11,11,0,0,Dominica,not value,0.0,0.0
16185,2020-04-05,吉布提,50,42,8,0,Djibouti,Djibouti,0.0,16.0
16186,2020-04-05,圣卢西亚,13,13,0,0,Saint Lucia,St.Lucia,0.0,0.0
16187,2020-04-05,库拉索岛,11,10,0,1,Curaçao,not value,9.090909090909092,0.0
16188,2020-04-05,法属圭亚那,57,57,0,0,French Guiana,French Guiana,0.0,0.0
16189,2020-04-05,开曼群岛,28,27,0,1,Cayman Is,Cayman Is,3.571428571428571,0.0
16190,2020-04-05,泽西岛,118,116,0,2,Bailiwick of Jersey,Bailiwick of Jersey,1.694915254237288,0.0
16191,2020-04-05,墨西哥,1890,1810,1,79,Mexico,Mexico,4.17989417989418,0.052910052910052914
16192,2020-04-05,乌克兰,1251,1194,25,32,Ukraine,Ukraine,2.5579536370903275,1.9984012789768184
16193,2020-04-05,贝宁,16,14,2,0,Benin,Benin,0.0,12.5
16194,2020-04-05,圣多美和普林西比,0,0,0,0,Sao Tome and Principe,Sao Tome and Principe,,
16195,2020-04-05,古巴,269,263,0,6,Cuba,Cuba,2.2304832713754648,0.0
16196,2020-04-05,东帝汶,1,1,0,0,Timor-Leste,not value,0.0,0.0
16197,2020-04-05,安提瓜和巴布达,7,7,0,0,Antigua and Barb.,Antigua and Barbuda,0.0,0.0
16198,2020-04-05,莫桑比克,10,10,0,0,Mozambique,Mozambique,0.0,0.0
16199,2020-04-05,荷兰加勒比地区,2,2,0,0,not value,not value,0.0,0.0
16200,2020-04-05,斐济,7,7,0,0,Fiji,Fiji,0.0,0.0
16201,2020-04-05,直布罗陀,95,94,0,1,Gibraltar,Gibraltar,1.0526315789473684,0.0
16202,2020-04-05,沙特阿拉伯,2385,1863,488,34,Saudi Arabia,Saudi Arabia,1.4255765199161425,20.461215932914044
16203,2020-04-05,立陶宛,811,798,1,12,Lithuania,Lithuania,1.4796547472256474,0.12330456226880394
16204,2020-04-05,白俄罗斯,502,442,52,8,Belarus,Belarus,1.593625498007968,10.358565737051793
16205,2020-04-05,几内亚比绍,15,15,0,0,Guinea Bissau,not value,0.0,0.0
16206,2020-04-05,马约特,128,126,0,2,not value,not value,1.5625,0.0
16207,2020-04-05,加蓬,21,19,1,1,Gabon,Gabon,4.761904761904762,4.761904761904762
16208,2020-04-05,西班牙,130759,80261,38080,12418,Spain,Spain,9.496860636743934,29.12227839001522
16209,2020-04-05,泰国,2169,1472,674,23,Thailand,Thailand,1.0603964960811434,31.07422775472568
16210,2020-04-05,丹麦,4077,3022,894,161,Denmark,Denmark,3.948982094677459,21.927888153053715
16211,2020-04-05,秘鲁,1746,759,914,73,Peru,Peru,4.18098510882016,52.34822451317297
16212,2020-04-05,洪都拉斯,222,207,0,15,Honduras,Honduras,6.756756756756757,0.0
16213,2020-04-05,乌干达,48,48,0,0,Uganda,Uganda,0.0,0.0
16214,2020-04-05,钻石公主号邮轮,712,127,574,11,Diamond Princess Cruise Ship,Diamond Princess Cruise Ship,1.544943820224719,80.6179775280899
16215,2020-04-05,亚美尼亚,822,758,57,7,Armenia,Armenia,0.851581508515815,6.934306569343065
16216,2020-04-05,菲律宾,3246,3030,64,152,Philippines,Philippines,4.682686383240911,1.9716574245224894
16217,2020-04-05,圣皮埃尔和密克隆群岛,0,0,0,0,not value,not value,,
16218,2020-04-05,南苏丹,1,1,0,0,S. Sudan,not value,0.0,0.0
16219,2020-04-05,拉脱维亚,533,532,0,1,Latvia,Latvia,0.18761726078799248,0.0
16220,2020-04-05,危地马拉,50,49,0,1,Guatemala,Guatemala,2.0,0.0
16221,2020-04-05,新加坡,1309,1037,266,6,Singapore,Singapore,0.4583651642475172,20.32085561497326
16222,2020-04-05,梵蒂冈,7,7,0,0,Status Civitatis Vaticanae,Status Civitatis Vaticanae,0.0,0.0
16223,2020-04-05,北马里亚纳群岛联邦,8,7,0,1,N. Mariana ls.,not value,12.5,0.0
16224,2020-04-05,巴西,10278,9919,0,359,Brazil,Brazil,3.492897450865927,0.0
16225,2020-04-05,尼泊尔,9,8,1,0,Nepal,Nepal,0.0,11.11111111111111
16226,2020-04-05,海地,18,18,0,0,Haiti,Haiti,0.0,0.0
16227,2020-04-05,马尔代夫,19,6,13,0,Maldives,Maldives,0.0,68.42105263157895
16228,2020-04-05,法属波利尼西亚,39,39,0,0,French Polynesia,French Polynesia,0.0,0.0
16229,2020-04-05,韩国,10237,3591,6463,183,Korea,Korea,1.7876330956334865,63.13373058513236
16230,2020-04-05,刚果（金）,154,133,3,18,Dem. Rep. Congo,Democratic Republic of the Congo,11.688311688311687,1.948051948051948
16231,2020-04-05,委内瑞拉,144,141,0,3,Venezuela,Venezuela,2.083333333333333,0.0
16232,2020-04-05,尼日尔,144,136,0,8,Niger,Niger,5.555555555555555,0.0
16233,2020-04-05,巴林,698,267,427,4,Bahrain,Bahrain,0.5730659025787965,61.174785100286535
16234,2020-04-05,格鲁吉亚,170,134,36,0,Georgia,Georgia,0.0,21.176470588235293
16235,2020-04-05,葡萄牙,11278,10937,75,266,Portugal,Portugal,2.358574215286398,0.6650115268664657
16236,2020-04-05,克罗地亚,1126,995,119,12,Croatia,Croatia,1.0657193605683837,10.568383658969804
16237,2020-04-05,印度尼西亚,2273,2011,64,198,Indonesia,Indonesia,8.710954685437748,2.8156621205455346
16238,2020-04-05,罗马尼亚,3613,3143,329,141,Romania,Romania,3.9025740381954055,9.106006089122614
16239,2020-04-05,瑞典,6578,6170,17,391,Sweden,Sweden,5.944055944055944,0.2584372149589541
16240,2020-04-05,苏里南,10,9,0,1,Suriname,Suriname,10.0,0.0
16241,2020-04-05,哥伦比亚,1406,1289,85,32,Colombia,Colombia,2.275960170697013,6.0455192034139404
16242,2020-04-05,圣马丁岛,22,20,0,2,Sint Maarten,Sint Maarten,9.090909090909092,0.0
16243,2020-04-05,北马其顿,483,446,20,17,Macedania,North Macedonia,3.5196687370600417,4.140786749482402
16244,2020-04-05,也门共和国,0,0,0,0,Yemen,not value,,
16245,2020-04-05,新喀里多尼亚,18,18,0,0,New Caledonia,not value,0.0,0.0
16246,2020-04-05,摩尔多瓦,752,718,22,12,Moldova,Moldova,1.5957446808510638,2.925531914893617
16247,2020-04-05,澳大利亚,5687,5534,119,34,Australia,Australia,0.5978547564621066,2.092491647617373
16248,2020-04-05,塞拉利昂,4,4,0,0,Sierra Leone,Sierra Leone,0.0,0.0
16249,2020-04-05,利比里亚,13,7,3,3,Liberia,Liberia,23.076923076923077,23.076923076923077
16250,2020-04-05,黎巴嫩,527,455,54,18,Lebanon,Lebanon,3.415559772296015,10.246679316888045
16251,2020-04-05,阿鲁巴,62,62,0,0,not value,not value,0.0,0.0
16252,2020-04-05,越南,241,150,91,0,Vietnam,Vietnam,0.0,37.75933609958506
16253,2020-04-05,英国,47806,42737,135,4934,United Kingdom,United Kingdom,10.320880224239636,0.2823913316320127
16254,2020-04-05,斯里兰卡,171,137,29,5,Sri Lanka,SriLanka,2.923976608187134,16.95906432748538
16255,2020-04-05,美国,312245,288721,15021,8503,United States,United States of America,2.7231821166071515,4.810645486717161
16256,2020-04-05,保加利亚,498,481,3,14,Bulgaria,Bulgaria,2.8112449799196786,0.6024096385542169
16257,2020-04-05,尼日利亚,214,185,25,4,Nigeria,Nigeria,1.8691588785046727,11.682242990654206
16258,2020-04-05,玻利维亚,132,123,0,9,Bolivia,Bolivia,6.8181818181818175,0.0
16259,2020-04-05,圣文森特和格林纳丁斯,3,3,0,0,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,0.0,0.0
16260,2020-04-05,科索沃,31,30,0,1,not value,not value,3.225806451612903,0.0
16261,2020-04-05,巴拿马,1801,1751,4,46,Panama,Panama,2.5541365907828983,0.22209883398112162
16262,2020-04-05,马恩岛,114,113,0,1,Isle of Man,Isle of Man,0.8771929824561403,0.0
16263,2020-04-05,比利时,19961,15642,2872,1447,Belgium,Belgium,7.249135814838937,14.388056710585643
16264,2020-04-05,新西兰,1039,988,50,1,New Zealand,New Zealand,0.0962463907603465,4.8123195380173245
16265,2020-04-05,格陵兰,10,10,0,0,Greenland,not value,0.0,0.0
16266,2020-04-05,厄瓜多尔,3163,3017,0,146,Ecuador,Ecuador,4.6158710085362005,0.0
16267,2020-04-05,苏丹,10,8,0,2,Sudan,Sudan,20.0,0.0
16268,2020-04-05,布基纳法索,318,236,66,16,Burkina Faso,Burkina Faso,5.031446540880504,20.754716981132077
16269,2020-04-05,塞尔维亚,1980,1929,0,51,Serbia,Republic of Serbia,2.5757575757575757,0.0
16270,2020-04-05,瑞士,21100,14019,6415,666,Switzerland,Switzerland,3.1563981042654032,30.402843601895736
16271,2020-04-05,乍得,7,7,0,0,Chad,Chad,0.0,0.0
16272,2020-04-05,阿塞拜疆,521,484,32,5,Azerbaijan,Azerbaijan,0.9596928982725527,6.142034548944338
16273,2020-04-05,关岛,84,81,0,3,Guam,Guam,3.571428571428571,0.0
16274,2020-04-05,缅甸,21,19,1,1,Myanmar,Burma,4.761904761904762,4.761904761904762
16275,2020-04-06,几内亚比绍,18,18,0,0,Guinea Bissau,not value,0.0,0.0
16276,2020-04-06,塞内加尔,226,132,92,2,Senegal,Senegal,0.8849557522123894,40.707964601769916
16277,2020-04-06,格陵兰,10,10,0,0,Greenland,not value,0.0,0.0
16278,2020-04-06,巴基斯坦,3658,3349,257,52,Pakistan,Pakistan,1.4215418261344996,7.025697102241662
16279,2020-04-06,安哥拉,14,10,2,2,Angola,Angola,14.285714285714285,14.285714285714285
16280,2020-04-06,荷属圣马丁,23,21,0,2,not value,not value,8.695652173913043,0.0
16281,2020-04-06,尼泊尔,9,8,1,0,Nepal,Nepal,0.0,11.11111111111111
16282,2020-04-06,阿塞拜疆,641,590,44,7,Azerbaijan,Azerbaijan,1.0920436817472698,6.86427457098284
16283,2020-04-06,沙特阿拉伯,2523,1934,551,38,Saudi Arabia,Saudi Arabia,1.506143479984146,21.839080459770116
16284,2020-04-06,葡萄牙,11730,11279,140,311,Portugal,Portugal,2.6513213981244674,1.1935208866155158
16285,2020-04-06,刚果（金）,161,140,3,18,Dem. Rep. Congo,Democratic Republic of the Congo,11.180124223602485,1.8633540372670807
16286,2020-04-06,多米尼克,11,11,0,0,Dominica,not value,0.0,0.0
16287,2020-04-06,荷兰加勒比地区,2,2,0,0,not value,not value,0.0,0.0
16288,2020-04-06,加蓬,24,22,1,1,Gabon,Gabon,4.166666666666666,4.166666666666666
16289,2020-04-06,爱尔兰,4994,4836,0,158,Ireland,Ireland,3.1637965558670404,0.0
16290,2020-04-06,埃及,1173,848,247,78,Egypt,Egypt,6.649616368286446,21.057118499573743
16291,2020-04-06,利比亚,18,17,0,1,Libya,Libya,5.555555555555555,0.0
16292,2020-04-06,蒙特塞拉特,6,6,0,0,Montserrat,not value,0.0,0.0
16293,2020-04-06,多哥,52,27,22,3,Togo,Togo,5.769230769230769,42.30769230769231
16294,2020-04-06,安圭拉,3,3,0,0,not value,not value,0.0,0.0
16295,2020-04-06,苏丹,12,8,2,2,Sudan,Sudan,16.666666666666664,16.666666666666664
16296,2020-04-06,波兰,4102,3874,134,94,Poland,Poland,2.2915650901999025,3.266699171136031
16297,2020-04-06,利比里亚,14,8,3,3,Liberia,Liberia,21.428571428571427,21.428571428571427
16298,2020-04-06,南苏丹,1,1,0,0,S. Sudan,not value,0.0,0.0
16299,2020-04-06,法属圭亚那,62,62,0,0,French Guiana,French Guiana,0.0,0.0
16300,2020-04-06,列支敦士登,77,76,0,1,Liechtenstein,Liechtenstein,1.2987012987012987,0.0
16301,2020-04-06,牙买加,53,50,0,3,Jamaica,Jamaica,5.660377358490567,0.0
16302,2020-04-06,澳大利亚,5795,5637,119,39,Australia,Australia,0.6729939603106125,2.0534943917169977
16303,2020-04-06,萨尔瓦多,56,53,0,3,El Salvador,El Salvador,5.357142857142857,0.0
16304,2020-04-06,阿尔巴尼亚,361,333,10,18,Albania,Albania,4.986149584487535,2.7700831024930745
16305,2020-04-06,加纳,214,206,3,5,Ghana,Ghana,2.336448598130841,1.4018691588785046
16306,2020-04-06,保加利亚,531,508,3,20,Bulgaria,Bulgaria,3.766478342749529,0.5649717514124294
16307,2020-04-06,泰国,2220,1401,793,26,Thailand,Thailand,1.1711711711711712,35.72072072072072
16308,2020-04-06,委内瑞拉,144,141,0,3,Venezuela,Venezuela,2.083333333333333,0.0
16309,2020-04-06,西班牙,135032,83897,38080,13055,Spain,Spain,9.668078677646779,28.200722791634576
16310,2020-04-06,法国,70478,46217,16183,8078,France,France,11.461732739294533,22.961775305769176
16311,2020-04-06,波黑,632,581,30,21,Bosnia and Herz.,Bosnia and Herzegovina,3.322784810126582,4.746835443037975
16312,2020-04-06,洪都拉斯,264,249,0,15,Honduras,Honduras,5.681818181818182,0.0
16313,2020-04-06,莫桑比克,10,10,0,0,Mozambique,Mozambique,0.0,0.0
16314,2020-04-06,海地,18,18,0,0,Haiti,Haiti,0.0,0.0
16315,2020-04-06,博茨瓦纳,4,3,0,1,Botswana,Botswana,25.0,0.0
16316,2020-04-06,孟加拉国,123,78,33,12,Bangladesh,Bangladesh,9.75609756097561,26.82926829268293
16317,2020-04-06,津巴布韦,9,8,0,1,Zimbabwe,Zimbabwe,11.11111111111111,0.0
16318,2020-04-06,冰岛,1486,1054,428,4,Iceland,Iceland,0.2691790040376851,28.802153432032302
16319,2020-04-06,塞拉利昂,6,6,0,0,Sierra Leone,Sierra Leone,0.0,0.0
16320,2020-04-06,波多黎各,452,434,0,18,Puerto Rico,Puerto Rico,3.982300884955752,0.0
16321,2020-04-06,爱沙尼亚,1097,1034,48,15,Estonia,Estonia,1.367365542388332,4.375569735642662
16322,2020-04-06,北爱尔兰,1,1,0,0,Northern Ireland,Northern Ireland,0.0,0.0
16323,2020-04-06,梵蒂冈,7,7,0,0,Status Civitatis Vaticanae,Status Civitatis Vaticanae,0.0,0.0
16324,2020-04-06,毛里塔尼亚,6,3,2,1,Mauritania,The Islamic Republic of Mauritania,16.666666666666664,33.33333333333333
16325,2020-04-06,格林那达,12,12,0,0,Grenada,not value,0.0,0.0
16326,2020-04-06,奥地利,11907,9214,2507,186,Austria,Austria,1.562106324011086,21.054841689762323
16327,2020-04-06,尼加拉瓜,5,4,0,1,Nicaragua,Nicaragua,20.0,0.0
16328,2020-04-06,英属维尔京群岛,3,3,0,0,not value,not value,0.0,0.0
16329,2020-04-06,关岛,93,89,0,4,Guam,Guam,4.301075268817205,0.0
16330,2020-04-06,越南,245,150,95,0,Vietnam,Vietnam,0.0,38.775510204081634
16331,2020-04-06,英国,47806,41757,135,5914,United Kingdom,United Kingdom,12.370832113123875,0.2823913316320127
16332,2020-04-06,尼日利亚,232,194,33,5,Nigeria,Nigeria,2.1551724137931036,14.224137931034484
16333,2020-04-06,赤道几内亚,16,15,1,0,Eq. Guinea,The Republic of Equatorial Guinea,0.0,6.25
16334,2020-04-06,埃塞俄比亚,44,38,4,2,Ethiopia,Ethiopia,4.545454545454546,9.090909090909092
16335,2020-04-06,巴哈马,24,21,0,3,Bahamas,Bahamas,12.5,0.0
16336,2020-04-06,冈比亚,4,3,0,1,Gambia,Gambia,25.0,0.0
16337,2020-04-06,塞浦路斯,446,435,0,11,Cyprus,Cyprus,2.4663677130044843,0.0
16338,2020-04-06,多米尼加,1488,1420,0,68,Dominican Rep.,Dominican Republic,4.56989247311828,0.0
16339,2020-04-06,比利时,20814,16310,2872,1632,Belgium,Belgium,7.840876333237244,13.798404919765542
16340,2020-04-06,北马其顿,555,514,23,18,Macedania,North Macedonia,3.2432432432432434,4.1441441441441444
16341,2020-04-06,北马里亚纳群岛联邦,8,7,0,1,N. Mariana ls.,not value,12.5,0.0
16342,2020-04-06,法罗群岛,181,181,0,0,Faeroe Is.,Faroe,0.0,0.0
16343,2020-04-06,塞舌尔,10,10,0,0,Seychelles,Seychelles,0.0,0.0
16344,2020-04-06,赞比亚共和国,39,33,5,1,Zambia,not value,2.564102564102564,12.82051282051282
16345,2020-04-06,安提瓜和巴布达,7,7,0,0,Antigua and Barb.,Antigua and Barbuda,0.0,0.0
16346,2020-04-06,南非,1655,1599,45,11,South Africa,South Africa,0.6646525679758308,2.719033232628399
16347,2020-04-06,巴勒斯坦,234,212,21,1,Palestine,Palestine,0.4273504273504274,8.974358974358974
16348,2020-04-06,格鲁吉亚,188,151,36,1,Georgia,Georgia,0.5319148936170213,19.148936170212767
16349,2020-04-06,贝宁,22,17,5,0,Benin,Benin,0.0,22.727272727272727
16350,2020-04-06,墨西哥,2143,2048,1,94,Mexico,Mexico,4.386374241717219,0.04666355576294914
16351,2020-04-06,克罗地亚,1182,1048,119,15,Croatia,Croatia,1.2690355329949239,10.067681895093063
16352,2020-04-06,苏里南,10,9,0,1,Suriname,Suriname,10.0,0.0
16353,2020-04-06,泽西岛,123,120,0,3,Bailiwick of Jersey,Bailiwick of Jersey,2.4390243902439024,0.0
16354,2020-04-06,钻石公主号邮轮,712,127,574,11,Diamond Princess Cruise Ship,Diamond Princess Cruise Ship,1.544943820224719,80.6179775280899
16355,2020-04-06,刚果（布）,49,42,2,5,Congo,not value,10.204081632653061,4.081632653061225
16356,2020-04-06,蒙古,15,13,2,0,Mongolia,Mongolia,0.0,13.333333333333334
16357,2020-04-06,根西岛,136,134,0,2,Guernsey,Guernsey,1.4705882352941175,0.0
16358,2020-04-06,塞尔维亚,2200,2142,0,58,Serbia,Republic of Serbia,2.6363636363636362,0.0
16359,2020-04-06,阿富汗,367,360,0,7,Afghanistan,Afghanistan,1.9073569482288828,0.0
16360,2020-04-06,几内亚,121,116,5,0,Guinea,Guinea,0.0,4.132231404958678
16361,2020-04-06,俄罗斯,6343,5890,406,47,Russia,Russia,0.7409743023805769,6.400756739713069
16362,2020-04-06,至尊公主邮轮,21,21,0,0,Grand Princess,Grand Princess,0.0,0.0
16363,2020-04-06,尼日尔,184,161,13,10,Niger,Niger,5.434782608695652,7.065217391304348
16364,2020-04-06,毛里求斯,244,233,4,7,Mauritius,Mauritius,2.8688524590163933,1.639344262295082
16365,2020-04-06,加拿大,15512,12462,2770,280,Canada,Canada,1.8050541516245486,17.857142857142858
16366,2020-04-06,芬兰,1927,1889,10,28,Finland,Finland,1.4530358069538143,0.5189413596263622
16367,2020-04-06,荷兰,17851,13131,2954,1766,Netherlands,Netherlands,9.893003193098426,16.54809254383508
16368,2020-04-06,佛得角,7,5,1,1,not value,not value,14.285714285714285,14.285714285714285
16369,2020-04-06,阿尔及利亚,1251,1059,62,130,Algeria,Algeria,10.391686650679457,4.95603517186251
16370,2020-04-06,菲律宾,3660,3424,73,163,Philippines,Philippines,4.453551912568305,1.994535519125683
16371,2020-04-06,法属波利尼西亚,40,40,0,0,French Polynesia,French Polynesia,0.0,0.0
16372,2020-04-06,安道尔,526,474,31,21,Andorra,Andorra,3.9923954372623576,5.893536121673003
16373,2020-04-06,匈牙利,744,639,67,38,Hungary,Hungary,5.10752688172043,9.005376344086022
16374,2020-04-06,卡塔尔,1604,1477,123,4,Qatar,Qatar,0.24937655860349126,7.668329177057356
16375,2020-04-06,哥斯达黎加,416,414,0,2,Costa Rica,Costa Rica,0.4807692307692308,0.0
16376,2020-04-06,纳米比亚,16,13,3,0,Namibia,Namibia,0.0,18.75
16377,2020-04-06,伊拉克,961,621,279,61,Iraq,Iraq,6.347554630593131,29.03225806451613
16378,2020-04-06,摩纳哥,73,69,3,1,Monaco,Monaco,1.36986301369863,4.10958904109589
16379,2020-04-06,中国,83038,2331,77367,3340,China,China,4.022254871263758,93.1705965943303
16380,2020-04-06,马达加斯加,72,70,2,0,Madagascar,Madagascar,0.0,2.7777777777777777
16381,2020-04-06,圭亚那,23,19,0,4,Guyana,Guyana,17.391304347826086,0.0
16382,2020-04-06,卢森堡,2804,2527,241,36,Luxembourg,Luxembourg,1.2838801711840229,8.594864479315264
16383,2020-04-06,瓜德罗普岛,130,123,0,7,not value,not value,5.384615384615385,0.0
16384,2020-04-06,斯洛文尼亚,997,969,0,28,Slovenia,Slovenia,2.8084252758274824,0.0
16385,2020-04-06,乌拉圭,386,314,68,4,Uruguay,Uruguay,1.0362694300518136,17.616580310880828
16386,2020-04-06,挪威,5686,5616,0,70,Norway,Norway,1.2310939148786493,0.0
16387,2020-04-06,日本,4000,3501,404,95,Japan,Japan,2.375,10.100000000000001
16388,2020-04-06,巴拉圭,96,92,1,3,Paraguay,Paraguay,3.125,1.0416666666666665
16389,2020-04-06,马恩岛,126,125,0,1,Isle of Man,Isle of Man,0.7936507936507936,0.0
16390,2020-04-06,厄瓜多尔,3646,3466,0,180,Ecuador,Ecuador,4.9369171695008225,0.0
16391,2020-04-06,圣文森特和格林纳丁斯,3,3,0,0,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,0.0,0.0
16392,2020-04-06,布基纳法索,345,238,90,17,Burkina Faso,Burkina Faso,4.9275362318840585,26.08695652173913
16393,2020-04-06,马里,47,41,1,5,Mali,Mali,10.638297872340425,2.127659574468085
16394,2020-04-06,布隆迪共和国,3,3,0,0,Burundi,not value,0.0,0.0
16395,2020-04-06,圣巴泰勒米岛,6,6,0,0,not value,not value,0.0,0.0
16396,2020-04-06,厄立特里亚,29,29,0,0,Eritrea,not value,0.0,0.0
16397,2020-04-06,叙利亚,19,14,2,3,Syria,Syria,15.789473684210526,10.526315789473683
16398,2020-04-06,圣巴泰勒米,3,3,0,0,Saint Barthelemy,Saint Barthelemy,0.0,0.0
16399,2020-04-06,黎巴嫩,541,467,55,19,Lebanon,Lebanon,3.512014787430684,10.166358595194085
16400,2020-04-06,智利,4471,3839,598,34,Chile,Chile,0.7604562737642585,13.375083873853724
16401,2020-04-06,不丹,5,5,0,0,Bhutan,Kingdom of Bhutan,0.0,0.0
16402,2020-04-06,马提尼克,145,142,0,3,Martinique,Martinique,2.0689655172413794,0.0
16403,2020-04-06,希腊,1735,1643,19,73,Greece,Greece,4.207492795389049,1.095100864553314
16404,2020-04-06,老挝,12,12,0,0,Lao PDR,Laos,0.0,0.0
16405,2020-04-06,特克斯和凯科斯群岛,5,5,0,0,Turks and Caicos ls.,not value,0.0,0.0
16406,2020-04-06,留尼旺,334,334,0,0,Reunion,Reunion,0.0,0.0
16407,2020-04-06,约旦,345,230,110,5,Jordan,Jordan,1.4492753623188406,31.88405797101449
16408,2020-04-06,斯洛伐克,534,525,8,1,Slovakia,Slovakia,0.18726591760299627,1.4981273408239701
16409,2020-04-06,巴布亚新几内亚,1,1,0,0,Papua New Cuinea,Papua New Cuinea,0.0,0.0
16410,2020-04-06,乌干达,52,52,0,0,Uganda,Uganda,0.0,0.0
16411,2020-04-06,阿根廷,1554,1268,240,46,Argentina,Argentina,2.9601029601029603,15.444015444015443
16412,2020-04-06,圣其茨和尼维斯,9,9,0,0,not value,not value,0.0,0.0
16413,2020-04-06,吉布提,90,81,9,0,Djibouti,Djibouti,0.0,10.0
16414,2020-04-06,斯里兰卡,171,137,29,5,Sri Lanka,SriLanka,2.923976608187134,16.95906432748538
16415,2020-04-06,德国,95391,85476,8481,1434,Germany,Germany,1.5032864735666887,8.8907758593578
16416,2020-04-06,黑山,214,212,0,2,Montenegro,not value,0.9345794392523363,0.0
16417,2020-04-06,秘鲁,2281,1284,914,83,Peru,Peru,3.638754932047348,40.07014467338886
16418,2020-04-06,印度,4281,3851,319,111,India,India,2.592852137351086,7.451530016351319
16419,2020-04-06,瑞典,6830,6412,17,401,Sweden,Sweden,5.871156661786237,0.24890190336749632
16420,2020-04-06,罗马尼亚,3864,3339,374,151,Romania,Romania,3.907867494824017,9.679089026915113
16421,2020-04-06,意大利,129481,91779,21815,15887,Italy,Italy,12.26975386350121,16.848031757555162
16422,2020-04-06,摩洛哥,1113,966,76,71,Morocco,Morocco,6.379155435759209,6.828391734052111
16423,2020-04-06,新西兰,911,860,50,1,New Zealand,New Zealand,0.10976948408342481,5.488474204171241
16424,2020-04-06,巴拿马,1801,1751,4,46,Panama,Panama,2.5541365907828983,0.22209883398112162
16425,2020-04-06,圣马力诺,259,225,2,32,San Marino,San Marino,12.355212355212355,0.7722007722007722
16426,2020-04-06,韩国,10284,3500,6598,186,Korea,Korea,1.8086347724620768,64.15791520809023
16427,2020-04-06,印度尼西亚,2491,2218,64,209,Indonesia,Indonesia,8.390204737053391,2.569249297470895
16428,2020-04-06,圣马丁岛,24,22,0,2,Sint Maarten,Sint Maarten,8.333333333333332,0.0
16429,2020-04-06,新喀里多尼亚,18,18,0,0,New Caledonia,not value,0.0,0.0
16430,2020-04-06,亚美尼亚,833,763,62,8,Armenia,Armenia,0.9603841536614646,7.44297719087635
16431,2020-04-06,美国,337971,310735,17582,9654,United States,United States of America,2.8564580984759047,5.202221492376565
16432,2020-04-06,玻利维亚,139,129,0,10,Bolivia,Bolivia,7.194244604316546,0.0
16433,2020-04-06,阿鲁巴,64,64,0,0,not value,not value,0.0,0.0
16434,2020-04-06,巴林,698,267,427,4,Bahrain,Bahrain,0.5730659025787965,61.174785100286535
16435,2020-04-06,东帝汶,1,1,0,0,Timor-Leste,not value,0.0,0.0
16436,2020-04-06,摩尔多瓦,864,819,30,15,Moldova,Moldova,1.7361111111111112,3.4722222222222223
16437,2020-04-06,也门共和国,0,0,0,0,Yemen,not value,,
16438,2020-04-06,美属维尔京群岛,40,40,0,0,U.S. Virgin ls.,not value,0.0,0.0
16439,2020-04-06,特立尼达和多巴哥,100,94,0,6,Trinidad and Tobago,Trinidad and Tobago,6.0,0.0
16440,2020-04-06,瑞士,21190,13158,7298,734,Switzerland,Switzerland,3.4638980651250586,34.4407739499764
16441,2020-04-06,缅甸,22,20,1,1,Myanmar,Burma,4.545454545454546,4.545454545454546
16442,2020-04-06,科特迪瓦,261,221,37,3,Côte d'Ivoire,Ivory Coast,1.1494252873563218,14.17624521072797
16443,2020-04-06,直布罗陀,98,97,0,1,Gibraltar,Gibraltar,1.0204081632653061,0.0
16444,2020-04-06,乍得,7,7,0,0,Chad,Chad,0.0,0.0
16445,2020-04-06,科威特,665,556,103,6,Kuwait,Kuwait,0.9022556390977444,15.488721804511279
16446,2020-04-06,哈萨克斯坦,629,578,45,6,Kazakhstan,Kazakhstan,0.9538950715421303,7.154213036565977
16447,2020-04-06,马尔代夫,19,6,13,0,Maldives,Maldives,0.0,68.42105263157895
16448,2020-04-06,阿联酋,2076,1898,167,11,United Arab Emirates,United Arab Emirates,0.5298651252408477,8.044315992292871
16449,2020-04-06,巴西,11130,10644,0,486,Brazil,Brazil,4.366576819407008,0.0
16450,2020-04-06,危地马拉,50,49,0,1,Guatemala,Guatemala,2.0,0.0
16451,2020-04-06,土耳其,27069,25453,1042,574,Turkey,Turkey,2.1205068528575124,3.8494218478702575
16452,2020-04-06,圣皮埃尔和密克隆群岛,0,0,0,0,not value,not value,,
16453,2020-04-06,新加坡,1375,1025,344,6,Singapore,Singapore,0.4363636363636364,25.018181818181816
16454,2020-04-06,以色列,8611,7975,585,51,Israel,Israel,0.5922657066542795,6.793636046916735
16455,2020-04-06,捷克,4543,4380,96,67,Czech Rep.,Czech Republic,1.4747963900506273,2.1131410961919435
16456,2020-04-06,乌兹别克斯坦,390,358,30,2,Uzbekistan,Uzbekistan,0.5128205128205128,7.6923076923076925
